N,NDCG,PRECISION
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.04904396063617703,0.07692307692307693
14,0.0468068519596648,0.07142857142857142
15,0.08746273642358579,0.13333333333333333
16,0.08395834549710007,0.125
17,0.08078550314465995,0.11764705882352941
18,0.11366562088632333,0.16666666666666666
19,0.10980516298992953,0.15789473684210525
20,0.10625425165957247,0.15
21,0.10297435356656948,0.14285714285714285
22,0.09993330572107904,0.13636363636363635
23,0.12541572163316947,0.17391304347826086
24,0.14919789229439928,0.20833333333333334
25,0.17145687030229123,0.24
26,0.16713431527335626,0.23076923076923078
27,0.16306811514661107,0.2222222222222222
28,0.18274388249042256,0.25
29,0.17858725165329367,0.2413793103448276
30,0.17465259523790036,0.23333333333333334
31,0.19228524513054718,0.25806451612903225
32,0.18829786910508056,0.25
33,0.18450423592639306,0.24242424242424243
34,0.1808895709932576,0.23529411764705882
35,0.17744061885383436,0.22857142857142856
36,0.1741454486207705,0.2222222222222222
37,0.18909401840314513,0.24324324324324326
38,0.20341063406200816,0.2631578947368421
39,0.19990550783510627,0.2564102564102564
40,0.19654127241194214,0.25
41,0.19330902427339958,0.24390243902439024
42,0.19020062118883485,0.23809523809523808
43,0.18720860079793092,0.23255813953488372
44,0.18432610957281378,0.22727272727272727
45,0.18154684063289087,0.2222222222222222
46,0.17886497913840987,0.21739130434782608
47,0.17627515419562678,0.2127659574468085
48,0.17377239637609732,0.20833333333333334
49,0.18528006756157664,0.22448979591836735
50,0.18274758455629853,0.22
51,0.1802953456087228,0.21568627450980393
52,0.1779193496261951,0.21153846153846154
53,0.1756158662800538,0.20754716981132076
54,0.17338141299796841,0.2037037037037037
55,0.1712127342966299,0.2
56,0.16910678317884212,0.19642857142857142
57,0.16706070435591877,0.19298245614035087
58,0.1769769841947049,0.20689655172413793
59,0.17490327933811953,0.2033898305084746
60,0.17288565939426198,0.2
61,0.18228139591163095,0.21311475409836064
