N,NDCG,PRECISION
1,1.0,1.0
2,1.0,0.5
3,0.6069559303669709,0.6666666666666666
4,0.6069559303669709,0.5
5,0.6069559303669709,0.4
6,0.6069559303669709,0.3333333333333333
7,0.6069559303669709,0.2857142857142857
8,0.5934950691215671,0.375
9,0.5934950691215671,0.3333333333333333
10,0.5934950691215671,0.3
11,0.5934950691215671,0.2727272727272727
12,0.5508237328940419,0.3333333333333333
13,0.5508237328940419,0.3076923076923077
14,0.5508237328940419,0.2857142857142857
15,0.5508237328940419,0.26666666666666666
16,0.5508237328940419,0.25
17,0.5508237328940419,0.23529411764705882
18,0.5508237328940419,0.2222222222222222
19,0.5508237328940419,0.21052631578947367
20,0.5508237328940419,0.2
21,0.5508237328940419,0.19047619047619047
22,0.5508237328940419,0.18181818181818182
23,0.5508237328940419,0.17391304347826086
24,0.5508237328940419,0.16666666666666666
25,0.5508237328940419,0.16
26,0.5508237328940419,0.15384615384615385
27,0.5508237328940419,0.14814814814814814
28,0.3470722296131738,0.17857142857142858
29,0.3470722296131738,0.1724137931034483
30,0.3470722296131738,0.16666666666666666
31,0.3470722296131738,0.16129032258064516
32,0.3470722296131738,0.15625
33,0.3470722296131738,0.15151515151515152
34,0.3470722296131738,0.14705882352941177
35,0.3470722296131738,0.14285714285714285
36,0.3470722296131738,0.1388888888888889
37,0.3470722296131738,0.13513513513513514
38,0.3470722296131738,0.13157894736842105
39,0.35399121969351244,0.15384615384615385
40,0.35399121969351244,0.15
41,0.35399121969351244,0.14634146341463414
42,0.35399121969351244,0.14285714285714285
43,0.3598627800702328,0.16279069767441862
44,0.3598627800702328,0.1590909090909091
45,0.3598627800702328,0.15555555555555556
46,0.3598627800702328,0.15217391304347827
47,0.3598627800702328,0.14893617021276595
48,0.3632676233594736,0.16666666666666666
49,0.3632676233594736,0.16326530612244897
50,0.36999391670617754,0.18
51,0.36999391670617754,0.17647058823529413
52,0.36999391670617754,0.17307692307692307
53,0.36999391670617754,0.16981132075471697
54,0.36999391670617754,0.16666666666666666
55,0.36999391670617754,0.16363636363636364
56,0.36999391670617754,0.16071428571428573
57,0.36999391670617754,0.15789473684210525
58,0.36999391670617754,0.15517241379310345
59,0.36999391670617754,0.15254237288135594
60,0.36999391670617754,0.15
61,0.36999391670617754,0.14754098360655737
62,0.36999391670617754,0.14516129032258066
63,0.37590078374482333,0.15873015873015872
64,0.37804225362002986,0.171875
65,0.37804225362002986,0.16923076923076924
66,0.37804225362002986,0.16666666666666666
67,0.3813831555111371,0.1791044776119403
68,0.3813831555111371,0.17647058823529413
69,0.3871818987638784,0.18840579710144928
70,0.3871818987638784,0.18571428571428572
71,0.38880769290946127,0.19718309859154928
72,0.38880769290946127,0.19444444444444445
73,0.38880769290946127,0.1917808219178082
74,0.38880769290946127,0.1891891891891892
75,0.3896841331321971,0.2
