N,NDCG,PRECISION
1,NaN,0.0
2,NaN,0.0
3,0.5,0.3333333333333333
4,0.5,0.25
5,0.4488057013600885,0.4
6,0.4693958557641042,0.5
7,0.4693958557641042,0.42857142857142855
8,0.4693958557641042,0.375
9,0.4693958557641042,0.3333333333333333
10,0.4693958557641042,0.3
11,0.4794064849535054,0.36363636363636365
12,0.49292352375033444,0.4166666666666667
13,0.49292352375033444,0.38461538461538464
14,0.49292352375033444,0.35714285714285715
15,0.49292352375033444,0.3333333333333333
16,0.5030672834077379,0.375
17,0.5030672834077379,0.35294117647058826
18,0.5030672834077379,0.3333333333333333
19,0.5030672834077379,0.3157894736842105
20,0.5030672834077379,0.3
21,0.5030672834077379,0.2857142857142857
22,0.5030672834077379,0.2727272727272727
23,0.510038359978145,0.30434782608695654
24,0.510038359978145,0.2916666666666667
25,0.510038359978145,0.28
26,0.5122983378310133,0.3076923076923077
27,0.5122983378310133,0.2962962962962963
28,0.4972296236940472,0.32142857142857145
29,0.4972296236940472,0.3103448275862069
30,0.4972296236940472,0.3
31,0.5012400582465751,0.3225806451612903
32,0.5071534937831831,0.34375
33,0.5071534937831831,0.3333333333333333
34,0.5071534937831831,0.3235294117647059
35,0.5071534937831831,0.3142857142857143
36,0.5071534937831831,0.3055555555555556
37,0.5071534937831831,0.2972972972972973
38,0.5071534937831831,0.2894736842105263
39,0.5122074902775183,0.3076923076923077
40,0.5122074902775183,0.3
41,0.5122074902775183,0.2926829268292683
42,0.5122074902775183,0.2857142857142857
43,0.5135855903786355,0.3023255813953488
44,0.5135855903786355,0.29545454545454547
45,0.5150598544324441,0.3111111111111111
46,0.5150598544324441,0.30434782608695654
47,0.5182476713572624,0.3191489361702128
48,0.5195060013153981,0.3333333333333333
49,0.5195060013153981,0.32653061224489793
50,0.5195060013153981,0.32
51,0.5195060013153981,0.3137254901960784
52,0.5195060013153981,0.3076923076923077
53,0.5195060013153981,0.3018867924528302
54,0.5195060013153981,0.2962962962962963
55,0.5195060013153981,0.2909090909090909
56,0.5145385180106772,0.30357142857142855
57,0.5145385180106772,0.2982456140350877
58,0.5145385180106772,0.29310344827586204
59,0.5145385180106772,0.288135593220339
60,0.5145385180106772,0.2833333333333333
61,0.5145385180106772,0.2786885245901639
62,0.5145385180106772,0.27419354838709675
63,0.5145385180106772,0.2698412698412698
64,0.5145385180106772,0.265625
65,0.5145385180106772,0.26153846153846155
66,0.5145385180106772,0.25757575757575757
67,0.5158872189221839,0.26865671641791045
68,0.5158872189221839,0.2647058823529412
69,0.5158872189221839,0.2608695652173913
70,0.5158872189221839,0.2571428571428571
71,0.5158872189221839,0.2535211267605634
72,0.5158872189221839,0.25
73,0.5181284193929856,0.2602739726027397
74,0.5181284193929856,0.25675675675675674
75,0.5189237810477593,0.26666666666666666
