N,NDCG,PRECISION
1,0.07326007326007326,1.0
2,0.044919208261205754,0.5
3,0.034379393847820995,0.3333333333333333
4,0.034757788873821284,0.5
5,0.030387245773191008,0.4
6,0.02723404032749486,0.3333333333333333
7,0.02516625731773303,0.2857142857142857
8,0.02347913254860988,0.25
9,0.022127917463961224,0.2222222222222222
10,0.021021540428364214,0.2
11,0.020100227183734987,0.18181818181818182
12,0.02356891728405583,0.25
13,0.022716967242480797,0.23076923076923078
14,0.021943963352665907,0.21428571428571427
15,0.021276124732477187,0.2
16,0.020660792574855914,0.1875
17,0.021712854988149958,0.23529411764705882
18,0.021140752827862135,0.2222222222222222
19,0.020637728293481965,0.21052631578947367
20,0.02588488088296891,0.25
21,0.02534938682420261,0.23809523809523808
22,0.026175179785030266,0.2727272727272727
23,0.025669013301011373,0.2608695652173913
24,0.025188111564107895,0.25
25,0.030825326933247587,0.28
26,0.03031639287715161,0.2692307692307692
27,0.03216157292001886,0.2962962962962963
28,0.03172865350913872,0.2857142857142857
29,0.03240732383629782,0.3103448275862069
30,0.03199062180398455,0.3
31,0.031588173435865036,0.2903225806451613
32,0.03225857002401043,0.3125
33,0.031901101851325796,0.30303030303030304
34,0.03158550547913016,0.29411764705882354
35,0.031278501029265646,0.2857142857142857
36,0.030979669983777675,0.2777777777777778
37,0.030717482330949238,0.2702702702702703
38,0.03694287384449142,0.2894736842105263
39,0.03663964444568897,0.28205128205128205
40,0.03814055144392208,0.3
41,0.03783651985477042,0.2926829268292683
42,0.037539154276289864,0.2857142857142857
43,0.037248190954827266,0.27906976744186046
44,0.0369948119753774,0.2727272727272727
45,0.038425773121986716,0.28888888888888886
46,0.03817077560197009,0.2826086956521739
47,0.04037927777766005,0.2978723404255319
48,0.04092759825377479,0.3125
49,0.0430673289449883,0.32653061224489793
50,0.04362068539000383,0.34
51,0.04338130870932129,0.3333333333333333
52,0.043921631068242456,0.34615384615384615
53,0.044453624312194386,0.3584905660377358
54,0.046498687882682466,0.37037037037037035
55,0.0462883975277657,0.36363636363636365
56,0.04608090891149116,0.35714285714285715
57,0.04809789231300472,0.3684210526315789
58,0.04788600354766716,0.3620689655172414
59,0.047676831887532134,0.3559322033898305
60,0.047470309777961926,0.35
61,0.0472663723318429,0.3442622950819672
62,0.04706495718239985,0.3387096774193548
63,0.04689904626275202,0.3333333333333333
64,0.046734910697939155,0.328125
65,0.04657251188624491,0.3230769230769231
66,0.0464118126018551,0.3181818181818182
67,0.04625277692524477,0.31343283582089554
68,0.046126765759689124,0.3088235294117647
69,0.04600186264302125,0.30434782608695654
70,0.0458780464049738,0.3
71,0.04575529656488581,0.29577464788732394
72,0.04696352966394906,0.3055555555555556
73,0.046839336822298544,0.3013698630136986
74,0.047373507128000966,0.3108108108108108
75,0.05051766023087751,0.32
