N,NDCG,PRECISION
1,0.7692307692307692,1.0
2,0.47165168674266034,0.5
3,0.36098363540212036,0.3333333333333333
4,0.3249264173962859,0.5
5,0.28406924673680706,0.4
6,0.3224400344644186,0.5
7,0.3117631215199386,0.5714285714285714
8,0.2939100180871429,0.625
9,0.2769956091264839,0.5555555555555556
10,0.26314606447783506,0.5
11,0.25161313446722733,0.45454545454545453
12,0.25851441300858263,0.5
13,0.24916984438644235,0.46153846153846156
14,0.24069119242205908,0.42857142857142855
15,0.2333660401122692,0.4
16,0.24362930311181621,0.4375
17,0.24015625073288022,0.47058823529411764
18,0.23537839716846884,0.5
19,0.23423917527610572,0.5263157894736842
20,0.26605580409003976,0.55
21,0.2633101049741608,0.5714285714285714
22,0.2780340493370219,0.5909090909090909
23,0.2726575240047703,0.5652173913043478
24,0.2675493620611817,0.5416666666666666
25,0.2812007416372651,0.56
26,0.27655804524904637,0.5384615384615384
27,0.28391716155288377,0.5555555555555556
28,0.2834606105740272,0.5714285714285714
29,0.28411650335713684,0.5862068965517241
30,0.280463257413081,0.5666666666666667
31,0.280080023591975,0.5806451612903226
32,0.287188591185103,0.59375
33,0.2850135513663232,0.6060606060606061
34,0.282193923277707,0.5882352941176471
35,0.28625491020156446,0.6
36,0.2835200651394062,0.5833333333333334
37,0.294285576835345,0.5945945945945946
38,0.3075737009490578,0.6052631578947368
39,0.30687313072027206,0.6153846153846154
40,0.318769134671465,0.625
41,0.31622811512880944,0.6097560975609756
42,0.31461605522504343,0.6190476190476191
43,0.31217748850241595,0.6046511627906976
44,0.310053916553918,0.5909090909090909
45,0.3121697129477412,0.6
46,0.3109276348125172,0.6086956521739131
47,0.3211828530989543,0.6170212765957447
48,0.3207216065522766,0.625
49,0.32907549778591033,0.6326530612244898
50,0.3415098382927765,0.64
51,0.33963573909465405,0.6274509803921569
52,0.3393428542233029,0.6346153846153846
53,0.3428953211966551,0.6415094339622641
54,0.35019667641301216,0.6481481481481481
55,0.34936666179013054,0.6545454545454545
56,0.3478006191293577,0.6428571428571429
57,0.3529204016458352,0.6491228070175439
58,0.3513656585048981,0.6379310344827587
59,0.350558871722,0.6440677966101694
60,0.3490403530862114,0.6333333333333333
61,0.34754083899974697,0.6229508196721312
62,0.3460598708913157,0.6129032258064516
63,0.3511852244106747,0.6190476190476191
64,0.3506561118982158,0.625
65,0.350132598037135,0.6307692307692307
66,0.3503046663986051,0.6363636363636364
67,0.35253092586095874,0.6417910447761194
68,0.3515704898435938,0.6323529411764706
69,0.3506184991894324,0.6231884057971014
70,0.34967479254223943,0.6142857142857143
71,0.34873921380184414,0.6056338028169014
72,0.3537963255182029,0.6111111111111112
73,0.35352184102542245,0.6164383561643836
74,0.35456430099809216,0.6216216216216216
75,0.3654021501499645,0.6266666666666667
