N,NDCG,PRECISION
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.16812753627111748,0.25
5,0.14606834984270647,0.2
6,0.13032376591037065,0.16666666666666666
7,0.11838279295536293,0.14285714285714285
8,0.1089364926177559,0.125
9,0.1012286082123002,0.1111111111111111
10,0.1584091525685025,0.2
11,0.1492464579681189,0.18181818181818182
12,0.19439033872595282,0.25
13,0.18485666660542407,0.23076923076923078
14,0.17642454881946626,0.21428571428571427
15,0.1688996352296551,0.2
16,0.16213229209144134,0.1875
17,0.15600520371207724,0.17647058823529413
18,0.15042492894061385,0.16666666666666666
19,0.14531600418205354,0.15789473684210525
20,0.14061673293030383,0.15
21,0.13627612023030494,0.14285714285714285
22,0.1322516016248033,0.13636363636363635
23,0.1285073342954325,0.13043478260869565
24,0.12501289307229424,0.125
25,0.12174226267258441,0.12
26,0.11867304982143703,0.11538461538461539
27,0.11578586073979372,0.1111111111111111
28,0.13657320556563937,0.14285714285714285
29,0.15621242079100967,0.1724137931034483
30,0.17480285309246682,0.2
31,0.19243229288942798,0.22580645161290322
32,0.18844186756754777,0.21875
33,0.204792312064141,0.24242424242424243
34,0.20078017876390983,0.23529411764705882
35,0.21601859686168048,0.2571428571428571
36,0.21200701228333096,0.25
37,0.2262702601460838,0.2702702702702703
38,0.22227543901631083,0.2631578947368421
39,0.21844523871982732,0.2564102564102564
40,0.23159812400806143,0.275
41,0.2277893433075579,0.2682926829268293
42,0.22412649776773064,0.2619047619047619
43,0.23633165948030066,0.27906976744186046
44,0.24809002571489364,0.29545454545454547
45,0.2443493244958853,0.28888888888888886
46,0.2407397268720243,0.2826086956521739
47,0.2517332215342159,0.2978723404255319
48,0.24815910871323993,0.2916666666666667
49,0.2447027567198811,0.2857142857142857
50,0.24135806033190157,0.28
51,0.23811934373110902,0.27450980392156865
52,0.24815967712046338,0.28846153846153844
53,0.2449468074430968,0.2830188679245283
54,0.24183022003319415,0.2777777777777778
55,0.2513135125348639,0.2909090909090909
56,0.2605225071322992,0.30357142857142855
57,0.26946968955599254,0.3157894736842105
58,0.2662616084104851,0.3103448275862069
