N,NDCG,PRECISION
1,0.6227106227106227,1.0
2,0.41015413521911637,1.0
3,0.3826746178904622,1.0
4,0.3183364771910475,0.75
5,0.379869469307279,0.8
6,0.3564156178300552,0.8333333333333334
7,0.32935425821905745,0.7142857142857143
8,0.30727462516746284,0.625
9,0.28959108818855434,0.5555555555555556
10,0.2926114823527336,0.6
11,0.28670723749802174,0.6363636363636364
12,0.27502963847580714,0.5833333333333334
13,0.31730069321099497,0.6153846153846154
14,0.3065037119293389,0.5714285714285714
15,0.29896585795636765,0.6
16,0.3158381426021821,0.625
17,0.3071311821989912,0.5882352941176471
18,0.29903872209074234,0.5555555555555556
19,0.29341050338389657,0.5789473684210527
20,0.2909875740679725,0.6
21,0.28496776204748364,0.5714285714285714
22,0.2792722183703859,0.5454545454545454
23,0.2764501031861728,0.5652173913043478
24,0.3053680759056661,0.5833333333333334
25,0.30018235214763156,0.56
26,0.3023020887383992,0.5769230769230769
27,0.29893557324107606,0.5925925925925926
28,0.29491167140703084,0.5714285714285714
29,0.3129520781024427,0.5862068965517241
30,0.3325015466776944,0.6
31,0.32831861126376055,0.5806451612903226
32,0.3328272650336501,0.59375
33,0.329139093048263,0.5757575757575758
34,0.33577589416781556,0.5882352941176471
35,0.3441759701566569,0.6
36,0.3475754702397441,0.6111111111111112
37,0.34839529333637254,0.6216216216216216
38,0.358454782908643,0.631578947368421
39,0.35551256382799457,0.6153846153846154
40,0.3526373408334538,0.6
41,0.352483461881654,0.6097560975609756
42,0.3575724375768913,0.6190476190476191
43,0.3548009189823298,0.6046511627906976
44,0.35578862856022403,0.6136363636363636
45,0.35339845342600973,0.6
46,0.35188277698107856,0.6086956521739131
47,0.3495755725514765,0.5957446808510638
48,0.35298018745731363,0.6041666666666666
49,0.3507193525707897,0.5918367346938775
50,0.3566962791692636,0.6
51,0.3547388415326024,0.5882352941176471
52,0.35358796483756083,0.5961538461538461
53,0.3639773400030859,0.6037735849056604
54,0.36280008434123395,0.6111111111111112
55,0.36115932065576306,0.6
56,0.3595404171788698,0.5892857142857143
57,0.3586833852517969,0.5964912280701754
58,0.35710325406530924,0.5862068965517241
59,0.3555433853153914,0.576271186440678
60,0.3648325449850432,0.5833333333333334
61,0.37400544905600785,0.5901639344262295
62,0.3752525598447816,0.5967741935483871
63,0.39317704494956224,0.6031746031746031
64,0.3932009236778123,0.609375
65,0.39183459256026565,0.6
66,0.3904825602975995,0.5909090909090909
67,0.3932564694929878,0.5970149253731343
68,0.3976338850448241,0.6029411764705882
69,0.39655716287024984,0.5942028985507246
70,0.41029332607927244,0.6
71,0.41254001851762817,0.6056338028169014
72,0.41410258730188587,0.6111111111111112
73,0.4242464372929681,0.6164383561643836
74,0.4277322409657877,0.6216216216216216
75,0.4344571914836186,0.6266666666666667
