N,NDCG,PRECISION
1,0.32967032967032966,1.0
2,0.20213643717542587,0.5
3,0.17189696923910494,0.6666666666666666
4,0.14299635530846216,0.5
5,0.13468811360667865,0.6
6,0.1207118784300833,0.5
7,0.11154665842260003,0.42857142857142855
8,0.1040686640604793,0.375
9,0.09807955230660068,0.3333333333333333
10,0.09317565818685855,0.3
11,0.08909203889848473,0.2727272727272727
12,0.08546331604025821,0.25
13,0.09442311970849443,0.3076923076923077
14,0.09121012749681255,0.2857142857142857
15,0.08843425493834384,0.26666666666666666
16,0.08587662559639059,0.25
17,0.08350919659472872,0.23529411764705882
18,0.08130885067974798,0.2222222222222222
19,0.0793741822652787,0.21052631578947367
20,0.07898814925073816,0.25
21,0.07735408012645079,0.23809523809523808
22,0.07580803316732668,0.22727272727272727
23,0.07434208390073795,0.21739130434782608
24,0.07419828711992524,0.25
25,0.07293826077571064,0.24
26,0.07173403137754225,0.23076923076923078
27,0.07066253085771636,0.2222222222222222
28,0.06971135905693727,0.21428571428571427
29,0.06989050617634988,0.2413793103448276
30,0.0700633576411807,0.26666666666666666
31,0.06918194670392425,0.25806451612903225
32,0.07045486949302679,0.28125
33,0.06967413515062844,0.2727272727272727
34,0.07096344391310964,0.29411764705882354
35,0.07027369420897937,0.2857142857142857
36,0.07533463576861171,0.3055555555555556
37,0.0746970624394187,0.2972972972972973
38,0.07407459801260996,0.2894736842105263
39,0.07346658911984089,0.28205128205128205
40,0.07287242495277634,0.275
41,0.07317723880783775,0.2926829268292683
42,0.07347536950074417,0.30952380952380953
43,0.07290586712468422,0.3023255813953488
44,0.07326023489087402,0.3181818181818182
45,0.07276807528343669,0.3111111111111111
46,0.07311469189479637,0.32608695652173914
47,0.07263529775548692,0.3191489361702128
48,0.07783441428389942,0.3333333333333333
49,0.07733588556914973,0.32653061224489793
50,0.07690704109061064,0.32
51,0.0764849992989059,0.3137254901960784
52,0.07606955613527425,0.3076923076923077
53,0.07642868446314603,0.32075471698113206
54,0.0767823531002123,0.3333333333333333
55,0.0764351048439706,0.32727272727272727
56,0.07609248304270039,0.32142857142857145
57,0.07649494821449365,0.3333333333333333
58,0.07615796005654586,0.3275862068965517
59,0.0758252931861175,0.3220338983050847
60,0.07549684016422803,0.31666666666666665
61,0.07946860302458776,0.32786885245901637
62,0.07984017820908278,0.3387096774193548
63,0.08519896591747396,0.3492063492063492
64,0.08490078969627768,0.34375
65,0.08460576854072882,0.3384615384615385
66,0.08431383482470006,0.3333333333333333
67,0.08402492329512921,0.3283582089552239
68,0.08379600561225677,0.3235294117647059
69,0.08356910086199058,0.3188405797101449
70,0.08805438021901223,0.32857142857142857
71,0.0898254608412737,0.3380281690140845
72,0.0909164729122056,0.3472222222222222
73,0.09067604858284611,0.3424657534246575
74,0.09372425889999282,0.35135135135135137
75,0.09347922569876049,0.3466666666666667
