N,NDCG,PRECISION
1,NaN,0.0
2,0.6309297535714574,0.5
3,0.6490311418890103,0.6666666666666666
4,0.6490311418890103,0.5
5,0.6562422199494083,0.6
6,0.6455738127998757,0.6666666666666666
7,0.6455738127998757,0.5714285714285714
8,0.6455738127998757,0.5
9,0.6455738127998757,0.4444444444444444
10,0.6455738127998757,0.4
11,0.6455738127998757,0.36363636363636365
12,0.6455738127998757,0.3333333333333333
13,0.6462058755698411,0.38461538461538464
14,0.6462058755698411,0.35714285714285715
15,0.6462058755698411,0.3333333333333333
16,0.6364875793395478,0.375
17,0.6364875793395478,0.35294117647058826
18,0.6364875793395478,0.3333333333333333
19,0.6364875793395478,0.3157894736842105
20,0.6364875793395478,0.3
21,0.6364875793395478,0.2857142857142857
22,0.6364875793395478,0.2727272727272727
23,0.6364875793395478,0.2608695652173913
24,0.6366028163362586,0.2916666666666667
25,0.6366028163362586,0.28
26,0.6366028163362586,0.2692307692307692
27,0.6366028163362586,0.25925925925925924
28,0.6366028163362586,0.25
29,0.6366028163362586,0.2413793103448276
30,0.6349794405912231,0.26666666666666666
31,0.6349794405912231,0.25806451612903225
32,0.6349794405912231,0.25
33,0.6349794405912231,0.24242424242424243
34,0.6349794405912231,0.23529411764705882
35,0.6350195326655748,0.2571428571428571
36,0.6350195326655748,0.25
37,0.6350195326655748,0.24324324324324326
38,0.6350195326655748,0.23684210526315788
39,0.6350195326655748,0.23076923076923078
40,0.6350195326655748,0.225
41,0.6064000796837481,0.24390243902439024
42,0.6069378206703339,0.2619047619047619
43,0.6069378206703339,0.2558139534883721
44,0.5932237920313698,0.2727272727272727
45,0.5932237920313698,0.26666666666666666
46,0.5932237920313698,0.2608695652173913
47,0.5932237920313698,0.2553191489361702
48,0.5932237920313698,0.25
49,0.5932237920313698,0.24489795918367346
50,0.59389591200892,0.26
51,0.59389591200892,0.2549019607843137
52,0.59389591200892,0.25
53,0.5947622913148198,0.2641509433962264
54,0.5947622913148198,0.25925925925925924
55,0.5947622913148198,0.2545454545454545
56,0.5947622913148198,0.25
57,0.5947622913148198,0.24561403508771928
58,0.5947622913148198,0.2413793103448276
59,0.5947622913148198,0.23728813559322035
60,0.5947622913148198,0.23333333333333334
61,0.5951679325997687,0.2459016393442623
62,0.5951679325997687,0.24193548387096775
63,0.5957308743698612,0.25396825396825395
64,0.5957308743698612,0.25
65,0.5957308743698612,0.24615384615384617
66,0.5957308743698612,0.24242424242424243
67,0.5963475035981276,0.2537313432835821
68,0.5968995049138556,0.2647058823529412
69,0.5968995049138556,0.2608695652173913
70,0.5968995049138556,0.2571428571428571
71,0.5968995049138556,0.2535211267605634
72,0.5972062387095733,0.2638888888888889
73,0.5974630644556073,0.273972602739726
74,0.5974630644556073,0.2702702702702703
75,0.5981890885156396,0.28
