N,NDCG,PRECISION
1,0.0,0.0
2,0.38685280723454163,0.5
3,0.2960819109658653,0.3333333333333333
4,0.24630238874073,0.25
5,0.21398626473452756,0.2
6,0.19092086617893464,0.16666666666666666
7,0.17342765698823945,0.14285714285714285
8,0.15958907712489634,0.125
9,0.1482972305701491,0.1111111111111111
10,0.13886244387355454,0.1
11,0.13083036905940468,0.09090909090909091
12,0.12388806404564567,0.08333333333333333
13,0.11781210270929884,0.07692307692307693
14,0.11243817952384734,0.07142857142857142
15,0.15029473661519027,0.13333333333333333
16,0.1442728405160099,0.125
17,0.13882067282516555,0.11764705882352941
18,0.13385508526852513,0.1111111111111111
19,0.12930892683585238,0.10526315789473684
20,0.1251272971117578,0.1
21,0.15213321231049343,0.14285714285714285
22,0.14764040063942738,0.13636363636363635
23,0.17177214771509247,0.17391304347826086
24,0.1671012261894566,0.16666666666666666
25,0.18889181100482025,0.2
26,0.18412970817310534,0.19230769230769232
27,0.2039789646145982,0.2222222222222222
28,0.22269294239042015,0.25
29,0.21762764368418575,0.2413793103448276
30,0.21283284452320592,0.23333333333333334
31,0.22964981490371345,0.25806451612903225
32,0.2248876181705308,0.25
33,0.24050379090203844,0.2727272727272727
34,0.23579202580410016,0.2647058823529412
35,0.23129626959554409,0.2571428571428571
36,0.22700097020179152,0.25
37,0.2228920870600069,0.24324324324324326
38,0.21895690786999028,0.23684210526315788
39,0.21518389175470456,0.23076923076923078
40,0.21156253444956902,0.225
41,0.20808325195705157,0.21951219512195122
42,0.20473727975187006,0.21428571428571427
43,0.21724745064529624,0.23255813953488372
44,0.21390244476685344,0.22727272727272727
45,0.21067722386737334,0.2222222222222222
46,0.20756504007786541,0.21739130434782608
47,0.2190388782468876,0.23404255319148937
48,0.2301269783432119,0.25
49,0.2269217772750483,0.24489795918367346
50,0.22382011851574557,0.24
51,0.22081673867240628,0.23529411764705882
52,0.23108509192532362,0.25
53,0.24104006696919048,0.2641509433962264
54,0.2379731870786543,0.25925925925925924
55,0.23499658553075267,0.2545454545454545
56,0.23210608019534118,0.25
57,0.22929775207016367,0.24561403508771928
58,0.22656792447309476,0.2413793103448276
59,0.22391314420624703,0.23728813559322035
60,0.22133016447509507,0.23333333333333334
61,0.21881592937281047,0.22950819672131148
62,0.22755673422852615,0.24193548387096775
63,0.22504816628244895,0.23809523809523808
64,0.23346698226371743,0.25
65,0.23096697827821497,0.24615384615384617
66,0.23908583510738188,0.25757575757575757
67,0.23659679882656137,0.2537313432835821
68,0.2444355861499015,0.2647058823529412
69,0.24195950861116372,0.2608695652173913
70,0.23954108575424504,0.2571428571428571
71,0.24704240136060723,0.2676056338028169
72,0.24463701196640175,0.2638888888888889
73,0.2422853976155929,0.2602739726027397
74,0.2399856672300991,0.25675675675675674
75,0.23773602022099966,0.25333333333333335
76,0.23553474103108812,0.25
77,0.23338019407314003,0.24675324675324675
78,0.23127081903048385,0.24358974358974358
79,0.238137046865404,0.25316455696202533
80,0.23603476288043437,0.25
81,0.23397497316269605,0.24691358024691357
82,0.24058394251250464,0.25609756097560976
83,0.23853154657728845,0.25301204819277107
84,0.23651920137355434,0.25
85,0.23454567814884303,0.24705882352941178
86,0.23260979947304433,0.2441860465116279
87,0.23071043653392243,0.2413793103448276
88,0.23692559464951699,0.25
89,0.24302606814033836,0.25842696629213485
90,0.24110326601047177,0.25555555555555554
91,0.2470461756358945,0.26373626373626374
92,0.24513113573985995,0.2608695652173913
93,0.24324996202508936,0.25806451612903225
94,0.2414017133531512,0.2553191489361702
95,0.24710916382508605,0.2631578947368421
96,0.24526802585224494,0.2604166666666667
97,0.2508373310027567,0.26804123711340205
98,0.2563130085605114,0.2755102040816326
99,0.254457223471747,0.2727272727272727
100,0.25980490912682097,0.28
101,0.25795854613368885,0.27722772277227725
102,0.25614204594188156,0.27450980392156865
103,0.25435464991666173,0.27184466019417475
104,0.2525956256716107,0.2692307692307692
105,0.2508642659216733,0.26666666666666666
106,0.24915988739661066,0.2641509433962264
107,0.2542166923245265,0.27102803738317754
108,0.2525193503916849,0.26851851851851855
109,0.250847756047018,0.26605504587155965
110,0.24920129605122682,0.2636363636363636
111,0.24757937705892563,0.26126126126126126
112,0.2459814248033676,0.25892857142857145
113,0.24440688332145685,0.25663716814159293
114,0.24920392700111368,0.2631578947368421
115,0.2539318721953974,0.26956521739130435
116,0.25859228116096883,0.27586206896551724
117,0.26318666804312757,0.28205128205128205
118,0.2677165007478698,0.288135593220339
119,0.27218320272608904,0.29411764705882354
120,0.27658815467473924,0.3
121,0.2749270694714258,0.2975206611570248
122,0.2792482922550501,0.30327868852459017
123,0.2775966762719431,0.3008130081300813
124,0.2818371891668556,0.3064516129032258
125,0.280195151395772,0.304
